old_precinct_id,new_district_id,fragment_population,precinct_total,weight
150101,8,118,3746,0.03150026695141484
150101,27,3628,3746,0.9684997330485852
150102,8,304,2935,0.10357751277683135
150102,27,2631,2935,0.8964224872231686
150103,8,201,4179,0.04809763101220388
150103,27,3978,4179,0.9519023689877961
150104,8,8,2441,0.0032773453502662844
150104,27,2433,2441,0.9967226546497338
150205,27,4495,4495,1.0
150206,27,1686,1686,1.0
150207,27,1030,1030,1.0
150208,27,1246,1246,1.0
150209,27,1227,1227,1.0
150210,27,1348,1348,1.0
150211,27,1001,1001,1.0
150312,27,2196,2196,1.0
150313,8,8,3265,0.002450229709035222
150313,27,3257,3265,0.9975497702909648
150314,27,5749,5749,1.0
150415,8,0,3061,0.0
150415,22,183,3061,0.0597843841881738
150415,27,2878,3061,0.9402156158118262
150416,27,4812,4812,1.0
150417,8,30,1138,0.026362038664323375
150417,27,1108,1138,0.9736379613356766
150418,8,0,2803,0.0
150418,22,0,2803,0.0
150418,27,2803,2803,1.0
