old_precinct_id,new_district_id,fragment_population,precinct_total,weight
2130002,5,2908,2908,1.0
2130003,5,5087,5087,1.0
2130004,5,6712,6712,1.0
213001A,5,3884,4057,0.9573576534385013
213001A,6,173,4057,0.042642346561498644
213001M,5,4281,4386,0.9760601915184679
213001M,6,105,4386,0.023939808481532147
213001T,5,2591,2740,0.9456204379562044
213001T,6,149,2740,0.05437956204379562
213002E,5,4748,4748,1.0
213003B,5,5439,5439,1.0
213003C,1,451,7585,0.05945945945945946
213003C,5,7134,7585,0.9405405405405406
213003M,5,4093,4093,1.0
213003N,5,3355,3355,1.0
213004A,5,3810,3810,1.0
213004W,5,3599,3599,1.0
21301CR,5,7224,7329,0.9856733524355301
21301CR,6,105,7329,0.014326647564469915
21301CR,17,0,7329,0.0
21301MN,5,2315,2315,1.0
21301TC,5,5333,5569,0.9576225534207219
21301TC,6,236,5569,0.042377446579278145
21303WS,1,0,3407,0.0
21303WS,5,3407,3407,1.0
21304BV,1,0,1340,0.0
21304BV,5,1340,1340,1.0
21304CC,1,0,3085,0.0
21304CC,5,3085,3085,1.0
21304MS,1,0,1220,0.0
21304MS,5,1220,1220,1.0
21304PF,5,1339,1339,1.0
21304SE,5,6248,6248,1.0
2132GBN,5,6948,6948,1.0
2132GBS,5,3809,3809,1.0
2132PSN,5,6277,6277,1.0
2132PSS,5,2295,2295,1.0
2134NYL,5,2650,2650,1.0
